,file,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],phase,playlist,umap_x,umap_y,spotify_id
3,"/Users/jsgomezc/Data/psilocybin/audio/chacruna_kelan_thomas2/03-10IzKDk1QN1GU8SA0zDhVu- John Foxx, Harold Budd - Spoken Roses.mp3",72.26597141666666,0.7042066666666668,0.025745867000000002,0.025938478666666667,0.09064653299999999,-46.16814875,0.4813482308333334,1.010349325,0.04539986025,0.053962008083333325,0.13145841249999998,0.28043628,0.4294534433333333,0.5657387783333333,0.6847432675,0.7905631,0.8673333608333333,0.9391690808333334,1.0016845975,1.0658519333333334,1.1248183666666667,1.1830285833333334,1.241865225,1.292891975,1.3543779083333334,1.3994016333333335,1.44498465,1.4754634583333335,1.4866473333333332,1.46413115,1.3913646750000002,1.2645921583333333,1.0987577,0.9218280025,0.7560047525,0.612487755,0.18279674616666666,0.00625961065,267.10796999999997,350.9149741666667,460.14615166666664,597.95732,0.2226628283333333,388.37923083333334,3.636940891666667,50844.74875,3.1915739,40.807749083333334,-0.05215086125000001,0.4080085941666667,0.09038765041666667,54.57054433333334,-2.7939457500000002,-5.795672241666668,3.4500510416666668,-9.221579408333334,-11.704726408333334,-5.655861633333333,0.24719266166666667,0.6889745866666667,-0.5290040455000001,-3.507471016666667,-4.930707375,-6.203866891666666,-8.406151416666667,onset,chacruna_kelan_thomas2,2.5771399,-2.8062983,10IzKDk1QN1GU8SA0zDhVu
4,"/Users/jsgomezc/Data/psilocybin/audio/chacruna_kelan_thomas2/04-28yHFFhnxKIxiHuIo9IV7y- John Foxx, Harold Budd - Adult.mp3",112.42255766666666,0.6987041199999999,0.028943573833333333,0.025339625,0.10500882483333333,-44.193648499999995,0.5784657433333333,1.095799,0.059635979666666665,0.06648371316666667,0.14331765166666668,0.30705180833333334,0.4615628766666667,0.5988002083333334,0.7403870100000001,0.865621645,0.9728344833333334,1.0414712516666667,1.0889057666666666,1.2156123833333334,1.4405096166666667,1.4362018,1.3477784833333333,1.4200060166666668,1.4471559833333334,1.5579076166666666,1.6277527833333334,1.5557828666666669,1.54272075,1.5336515000000002,1.4430598333333335,1.2809216333333333,1.1127801166666667,0.9296585183333334,0.7616001383333333,0.6177367366666667,0.3667954858333333,0.03167114733333334,306.10494666666665,424.73966333333334,579.8311083333333,753.2610066666666,0.2645722933333333,466.7526633333334,3.7338672833333333,71766.89666666667,2.47094975,40.457119999999996,-0.12027730800000001,0.4751464716666667,0.22225297166666666,51.735692,-0.3031171666666667,-11.264626833333333,-4.771876416666667,-8.275877533333333,-6.598104500000001,-4.192373,-6.015819416666666,-7.660515,-3.4806402833333334,-2.7327640166666662,-9.5541649,-10.009851150000001,-5.242580633333334,onset,chacruna_kelan_thomas2,2.5424352,1.661951,28yHFFhnxKIxiHuIo9IV7y
5,"/Users/jsgomezc/Data/psilocybin/audio/chacruna_kelan_thomas2/05-50mwGp3PgKoZldhBvfy2cf- Harold Budd, Brian Eno - Against The Sky - 2005 Digital Remaster.mp3",53.661627555555555,0.712345318888889,0.029876900666666668,0.018718469055555558,0.1202951808888889,-25.920322022222223,0.25593249333333334,1.0259573666666666,0.057467477333333336,0.024918289666666666,0.13589435444444445,0.29325846222222224,0.46138021,0.6065917544444445,0.7161803411111111,0.8323667166666666,0.9315132166666668,0.9691842666666667,1.0464256777777778,1.0795754444444445,1.1330733666666666,1.1956293,1.2592944666666668,1.3128118444444443,1.3654671777777778,1.4161182,1.4563993777777777,1.4861912888888889,1.4947495555555557,1.4680707444444445,1.3902856666666665,1.2599748222222222,1.092415477777778,0.9151297955555555,0.7497559644444444,0.6071501800000001,0.20831404555555555,0.00012104059033333333,125.38204888888887,176.81787222222223,226.3491688888889,266.54797,0.28275777444444444,179.78020444444442,2.842483233333333,9937.946100000001,11.895327166666668,803.0487455555556,-0.10650020011111111,0.19390303666666667,0.14221044555555556,42.90088544444445,35.427321666666664,22.626030888888888,10.814575444444444,5.152036137777778,0.7668712594444445,-1.552944118888889,-5.800279977777778,-14.539653,-10.626875477777778,-5.242126755555556,-3.8922700000000003,-3.7606087444444447,-3.1375019555555554,onset,chacruna_kelan_thomas2,4.302384,-1.6715074,50mwGp3PgKoZldhBvfy2cf
6,/Users/jsgomezc/Data/psilocybin/audio/chacruna_kelan_thomas2/06-5TSpunepFlqCREv4bvgvPm- Ashley Bellouin - Bourdon.mp3,95.55579405555555,0.7294297577777777,0.020624106755555555,0.0228534669675,0.08238134805555555,3.276425072222222,0.9908051954444443,1.0070422983333334,0.10921000250555556,0.06363433863888888,0.1308878427777778,0.27595218444444447,0.42690950194444444,0.5627279955555555,0.6826022486111111,0.77909348,0.8614932158333333,0.9350502355555554,0.9952748194444444,1.0594794777777778,1.1181413555555555,1.1937668694444445,1.2518086,1.2916962555555556,1.3559100694444444,1.396459475,1.4350565583333335,1.4741301277777776,1.4790066638888888,1.4562670555555557,1.38676975,1.2822206083333334,1.0943323805555556,0.9108978102777778,0.7446728061111112,0.6024967938888889,0.9000709758180556,0.1256667867212514,179.51197280555553,267.72406094444443,434.21915,714.9339641666667,0.41855743844444443,369.36966944444447,3.644501616666667,181013.96568055556,5.276997436111111,137.81206947222222,-0.32243751269166665,0.35506215333333335,0.5035740003916667,39.12578533333333,4.88389399,16.776109291666668,-0.16109590416666655,-6.8898230216666665,-5.067046072222222,0.8853180972222222,2.002945365277778,2.0257695595555556,-5.314791883333333,-4.709179721666667,0.5425939061111111,-1.9064889294444443,-2.5926367422222225,onset,chacruna_kelan_thomas2,3.1412578,-3.460075,5TSpunepFlqCREv4bvgvPm
7,/Users/jsgomezc/Data/psilocybin/audio/chacruna_kelan_thomas2/07-1jXmGkMEGu3rPPtPsN3Yjp- Windy & Carl - Set Adrift.mp3,56.14002715384615,0.6924830107692308,0.020000104738461536,0.020008396153846156,0.07518010830769231,-51.57375374615385,1.028948563076923,0.9978595946153846,0.109000603,0.058860696307692306,0.13550724615384616,0.2788603992307692,0.4271458746153846,0.5633308246153846,0.6832540923076924,0.7814195938461539,0.8599412746153846,0.934267823076923,0.9976206384615385,1.051827576923077,1.1136060153846155,1.1746026461538461,1.2262874,1.2798296692307691,1.3365823384615385,1.382843923076923,1.425343369230769,1.4557353923076923,1.4641649076923076,1.4398308769230768,1.3649519,1.2400701846153848,1.0759676,0.9038436684615385,0.7430039238461539,0.6045090038461539,0.9016530307692309,0.06379744090769231,214.67316692307693,294.76751,404.2047569230769,621.9021884615385,0.49934440230769234,375.0444546153846,3.7905045,131094.09030769233,4.668987646153846,53.22861123076923,-0.3101595653846154,0.37684102923076923,0.47396205461538465,40.690075692307694,-8.128595884615384,23.09217269230769,-1.0804752746153847,-5.692589334615385,-14.237801423076924,-9.553513653846155,-8.363380892307692,0.5484330209230769,1.2775239987692306,-3.001579564615384,-1.7793236876923078,-2.8787776946153847,-0.1391469284615385,onset,chacruna_kelan_thomas2,1.7149872,-3.525344,1jXmGkMEGu3rPPtPsN3Yjp
8,/Users/jsgomezc/Data/psilocybin/audio/chacruna_kelan_thomas2/08-2AZfFM5kk511ekIkiTWY0d- Do Make Say Think - Soul And Onward.mp3,55.768467636363646,0.6914126654545455,0.015386085136363636,0.013535884599999999,0.065988451,-47.11892927272727,1.2592798018181819,1.0536137272727273,0.13472711727272726,0.07081200281818181,0.1338323409090909,0.2792203927272727,0.4284696418181818,0.5726438954545455,0.6910655754545455,0.7904294718181819,0.8761772927272727,0.95742953,1.0258006,1.090739481818182,1.1523929363636365,1.2032297454545455,1.2727647636363637,1.3492926818181818,1.3979732454545455,1.4624841000000002,1.5038797000000002,1.5243808727272727,1.5557778454545454,1.5648989818181818,1.5020302636363636,1.3652747818181818,1.1934301181818183,1.0072240954545455,0.8251294681818181,0.6679829727272728,0.6899882445454545,0.17403044472727272,141.5791077272727,225.93609181818184,397.52391454545455,805.6803890909091,0.6315889981818181,382.78288181818186,3.6235793454545457,361554.1981818182,6.583533972727273,145.58011072727274,-0.4833096679090909,0.3450824363636364,0.5834488954545455,27.688319818181814,4.706726809090909,18.853942818181817,2.2621675636363636,-6.709542609090909,5.519433254545455,10.104296309090909,-4.148694698818182,0.709535360909091,6.154623672727272,2.210069709090909,-1.0450303000000003,-1.5821910845454545,-7.7610775,peak,chacruna_kelan_thomas2,4.060919,0.656872,2AZfFM5kk511ekIkiTWY0d
9,/Users/jsgomezc/Data/psilocybin/audio/chacruna_kelan_thomas2/09-0Jb4ZNkcOLkl98RHt5H0pq- Tortoise - I Set My Face to the Hillside.mp3,71.85097733333333,0.7017022441666666,0.018046435666666666,0.016011434666666668,0.07703927466666667,-45.61114525,0.9395783858333333,1.0416897416666666,0.11338016658333333,0.08327043858333334,0.13702724916666667,0.2862236183333333,0.43924380416666664,0.575801975,0.6946912233333333,0.8017641649999999,0.88748565,0.9510307175,1.0176004166666666,1.0743139916666669,1.1352856666666666,1.20149825,1.2538740916666666,1.3285898250000001,1.3989253166666666,1.4430801416666668,1.4917552333333333,1.5267451833333334,1.5389917583333332,1.5287417333333335,1.4484081083333333,1.3217435166666667,1.1598848666666666,0.9809982466666667,0.8139549625,0.6462836108333333,0.3416263885,0.11031299833333334,247.47509383333332,372.41150833333336,613.783145,1021.6932083333335,0.5389550691666667,520.70393,3.6581015249999997,389318.36216666666,6.181705133333334,104.18646533333333,-0.4259719660833334,0.43669479166666664,0.48918673375,26.820278416666667,1.3205758416666666,10.454761258333333,13.895069716666667,0.9281485000000002,-1.9396576166666666,-0.7226056249999999,-0.045013171666666664,2.3023609916666667,-2.5598626083333333,-0.4456838416666667,-2.8650396,-0.3491250066666665,-2.8053782083333334,peak,chacruna_kelan_thomas2,3.88472,0.43287838,0Jb4ZNkcOLkl98RHt5H0pq
10,/Users/jsgomezc/Data/psilocybin/audio/chacruna_kelan_thomas2/10-2HHAxkrJbuWZ7JWdxYbsWO- Boards of Canada - Peacock Tail.mp3,44.5833522,0.687877203,0.018707105199999997,0.01065396591,0.0675381488,-39.08875835,1.054385092,1.10610154,0.1538213506,0.0526762259,0.147832919,0.29834092500000003,0.445208524,0.584582226,0.703263806,0.8072658589999999,0.893261982,0.9931540670000001,1.090423157,1.2151923999999998,1.2955656899999999,1.33605053,1.4124773400000001,1.4365296,1.48644924,1.55155767,1.59737825,1.6106452399999998,1.62423896,1.6132996299999998,1.52881641,1.39919592,1.19704904,1.002684616,0.825242841,0.662932288,0.3204642045,0.20651578594000003,108.554843,184.032774,329.246619,651.530468,0.629083274,309.84142,3.18818118,404011.5716,15.59539145,714.4625864000001,-0.597314931,0.276107163,0.5156354129999999,25.1547436,20.314138500000002,4.313227830000001,4.65444756,11.024184100000001,5.99597685,6.90375693,4.719697224,7.1086496100000005,4.5993312500000005,9.31033407,4.647959608,0.8157933250000001,-2.65478472,peak,chacruna_kelan_thomas2,3.4740057,1.4863253,2HHAxkrJbuWZ7JWdxYbsWO
11,/Users/jsgomezc/Data/psilocybin/audio/chacruna_kelan_thomas2/11-1u4qLLYs866O1PArVR5pPs- Casino Versus Japan - Aquarium.mp3,27.761977777777776,0.6861388844444445,0.015122999555555556,0.012397849255555557,0.06275133355555555,-60.70176722222223,1.0715147811111112,1.0466016333333334,0.24308200444444442,0.033962136222222224,0.13211243777777776,0.2788621955555556,0.43011648555555554,0.5640755744444444,0.6807112244444444,0.7797303111111111,0.8631607911111111,0.9312293477777778,0.9935918811111111,1.0579723777777776,1.1219632,1.182483411111111,1.2448402888888888,1.3124299444444445,1.3738840555555556,1.4339310777777776,1.4875753222222223,1.5423163444444445,1.5608783888888889,1.5470083444444445,1.4908185999999999,1.3900101,1.2294455666666666,1.0398922555555556,0.8599373488888888,0.68266445,2.136315211111111,0.08774602817777778,123.65598177777777,171.40164944444444,264.8536688888889,400.7293511111111,1.1984638922222224,224.4061577777778,3.171412777777778,61617.782666666666,5.9159959,160.66636644444444,-1.4594220633333332,0.23467311111111114,1.233773511111111,43.048846999999995,21.386511499999997,13.41450241111111,2.6095463444444444,-9.84248973111111,-14.789751611111111,-7.323365588888889,2.9771270088888886,10.580950606666667,5.010934111111111,1.2493844755555554,-2.5587851222222224,-1.7993483888888886,0.5990894588888889,peak,chacruna_kelan_thomas2,4.1128774,0.6425878,1u4qLLYs866O1PArVR5pPs
12,/Users/jsgomezc/Data/psilocybin/audio/chacruna_kelan_thomas2/12-6cNzmBNjtrrCTbRJ4NITk3- ２８１４ - ふわっと.mp3,75.09088215384615,0.7005597223076923,0.018861572823076926,0.017555315794615386,0.07469179907692308,-56.408627830769234,1.0192419415384615,1.0049111692307693,0.10295340923076922,0.070987794,0.1307675653846154,0.27516740384615385,0.42827995230769234,0.5671708269230769,0.6861745676923078,0.7920045299999999,0.8694522315384615,0.9370479669230769,1.00038034,1.062938623076923,1.125933723076923,1.1826068384615385,1.241861869230769,1.2993506923076923,1.3456748307692306,1.3927825384615384,1.4359189692307692,1.4667537615384616,1.4737470230769232,1.4478219538461539,1.3725419769230771,1.245597253846154,1.083388723076923,0.9104365592307692,0.747397983846154,0.6064773,0.99650489,0.10167913857692307,259.15130153846155,365.11802384615385,500.8096661538462,782.9639730769231,0.48025690692307693,452.12726076923076,3.682752607692308,189987.67315384618,4.663273523076923,99.91186100000002,-0.27403759846153847,0.4432246384615385,0.45862206723076926,39.67846076923077,-11.176331041538463,18.43163683076923,-8.693478823384616,-15.415037976923077,-19.275733692307693,-17.736135246153847,-0.8117888292307692,7.34102863076923,3.145061123076923,8.079018315384616,2.686327493846154,-3.421398515384615,-4.098054262307692,peak,chacruna_kelan_thomas2,1.3773819,-3.234388,6cNzmBNjtrrCTbRJ4NITk3
13,/Users/jsgomezc/Data/psilocybin/audio/chacruna_kelan_thomas2/13-0jV5pkyZByn7pV12Rzbtuu- Keith Fullerton Whitman - Track3a (2waynice).mp3,122.81663227272726,0.7500021263636364,0.04283214618181818,0.036304807363636366,0.1435287440909091,3.8265529269090908,0.4599949672727273,1.000174830909091,0.08683249418181818,0.05193485954545454,0.1310525327272727,0.2754713590909091,0.4306280536363636,0.5696240490909091,0.6811418354545454,0.7734800672727272,0.8569954245454544,0.9289730254545454,0.9916331281818181,1.0513477727272726,1.111530990909091,1.1698968,1.2278579363636364,1.2828867363636365,1.3369579545454544,1.3872540454545454,1.4309348909090909,1.4628297000000001,1.473768709090909,1.4502103,1.377345090909091,1.250595590909091,1.0864427909090908,0.9116540427272727,0.7479566290909091,0.6060794381818182,0.6799045490909091,0.00016329464636363636,229.66249009090907,310.0942690909091,400.00767909090905,484.4960909090909,0.2743367270909091,322.2301918181818,2.9527336909090907,18905.10689090909,6.872218327272727,597.8973340909091,-0.19065374963636364,0.3502060090909091,0.27071209545454544,45.532703999999995,25.186427818181816,6.518264875090909,-15.238362781818182,-31.89810581818182,-33.30503890909091,-21.80990143090909,-4.433349190909091,8.234461981818182,11.972100272727273,7.643842563636364,1.4829611727272727,-1.9309372978181818,-0.07015239999999996,peak,chacruna_kelan_thomas2,0.0723577,-0.46289262,0jV5pkyZByn7pV12Rzbtuu
14,/Users/jsgomezc/Data/psilocybin/audio/chacruna_kelan_thomas2/14-3TZvGYK2FbhWEmgua8yDUC- Eluvium - Ostinato.mp3,38.001399666666664,0.6744151866666667,0.0116519194,0.008991073850000001,0.061142490083333334,-64.58011158333333,1.1675928525000001,1.0016017166666666,0.15391818354166667,0.05259224166666667,0.129819885,0.2734395216666667,0.42194960416666666,0.5591639341666667,0.6773060108333334,0.7760156358333333,0.8585689108333333,0.930082885,0.9958740349999999,1.0601255416666666,1.1199157083333333,1.1797959666666666,1.24128705,1.2974706166666667,1.3429974583333333,1.4021035083333333,1.4349436500000001,1.4668816500000001,1.4767264750000002,1.44882885,1.3693763499999998,1.2517185583333335,1.0823462916666666,0.9024895516666667,0.7420690166666667,0.6003510358333334,1.0329324253333334,0.17646028365,145.80491791666665,203.90155916666666,331.09434333333337,634.8397833333333,0.8311785091666666,311.34216583333335,3.6091462500000002,131989.33866666668,4.884259108333333,52.902686499999994,-0.7052805037500001,0.30699334333333334,0.8547070011666666,39.544363833333335,-5.027685966666667,13.725066666666669,7.867251091666667,8.972879966666667,-2.7543553233333333,-5.579861091666667,-2.3015629541666667,-4.189091837788333,1.7463937999999999,0.6832169583333334,-2.1600448366666667,-0.19979601666666666,1.4445110550000002,peak,chacruna_kelan_thomas2,2.6831136,-3.6740925,3TZvGYK2FbhWEmgua8yDUC
15,/Users/jsgomezc/Data/psilocybin/audio/chacruna_kelan_thomas2/15-6a4aOhIYhn4CRrPTOu2ZG8- Sigur Rós - Sigur 2 (Untitled).mp3,27.952555266666664,0.6530458073333333,0.007854217886666666,0.006838199180000001,0.0484874426,-52.17453533333333,1.0674916066666666,1.0200701533333334,0.17250793186666666,0.042466336199999996,0.13106139266666667,0.27643657266666666,0.42889174599999996,0.5665850586666666,0.6893295166666668,0.7857468846666666,0.8691702053333333,0.9458916066666667,1.0107292666666665,1.0726107999999999,1.1342968333333334,1.1949736066666667,1.25292924,1.3085552,1.36548196,1.4145117733333334,1.4537894333333334,1.48815764,1.4985937866666668,1.4733642666666666,1.40846008,1.28788186,1.1190935666666666,0.9472230613333333,0.7725310186666667,0.6255209526666667,0.8309372706666667,0.13602942456666664,61.0911454,130.11678893333334,286.67199266666665,507.4644926666667,0.7143896813333334,223.48834373333332,3.1110353333333336,114605.26893333333,6.546298433333334,140.523609,-0.6985456366666667,0.21546623866666667,0.45179289893333335,36.93298086666667,1.818015851333333,14.554629299999998,0.5014893276,2.4523337142666666,6.4758155933333335,0.38648526879999995,-0.6686253126666666,1.179417948,-0.39340625466666673,6.134924726666667,5.547905873333333,8.060358253333334,8.058703753333333,peak,chacruna_kelan_thomas2,2.7749712,-3.620508,6a4aOhIYhn4CRrPTOu2ZG8
16,/Users/jsgomezc/Data/psilocybin/audio/chacruna_kelan_thomas2/16-672NERJGK51lauK4EI0UTT- Robin Guthrie - Laughter In The Dark.mp3,83.06139083333333,0.6901268933333333,0.023731927,0.022251086,0.08409299333333332,-51.290852,1.0576050933333334,1.0082154166666666,0.10364861566666667,0.08142716483333333,0.13253245333333333,0.2784889883333333,0.432681515,0.5702751,0.6889746966666667,0.784954125,0.8671494266666667,0.94255381,1.0098536166666667,1.0664530333333333,1.1242717,1.1832554333333334,1.2417803666666667,1.2965475,1.3484435833333333,1.3977278000000002,1.44168335,1.4743269166666666,1.4823000166666667,1.4568388499999998,1.3852300666666668,1.2541458166666668,1.0863520500000001,0.9108973283333334,0.7493797583333333,0.60649045,1.1792913583333333,0.10464324600000001,272.0924566666667,355.78335999999996,528.84819,940.7741583333333,0.5091132483333333,490.92483999999996,3.6817088333333334,263192.66833333333,4.505209233333333,41.178113833333335,-0.27187092,0.45591404166666666,0.5013412666666667,35.13718616666667,-13.628307416666667,29.773452000000002,-2.9549506116666664,-10.986114566666666,-15.327174666666666,3.0924180776666668,-14.754963916666668,-22.680131833333334,-15.117931216666667,1.3224269833333333,3.6347123499999996,1.2720058166666668,6.920698316666666,peak,chacruna_kelan_thomas2,0.9099361,-3.506564,672NERJGK51lauK4EI0UTT
17,/Users/jsgomezc/Data/psilocybin/audio/chacruna_kelan_thomas2/17-4Mlr1J0dbMv5mAUZgmN9ks- Julianna Barwick - The Harbinger.mp3,132.5265820909091,0.6836882581818181,0.03362189836363636,0.030782053545454546,0.09808577772727273,-45.74961711545455,1.0814816390909092,1.0031003427272727,0.09040848836363637,0.10384783172727273,0.13203405454545455,0.27887172909090907,0.4288844809090909,0.5661666127272728,0.6868542054545455,0.7849892063636363,0.8670542736363636,0.9352846281818181,1.004091920909091,1.065593281818182,1.1209908272727274,1.17984,1.2408821727272727,1.2958411272727273,1.3487067272727273,1.3981223363636364,1.4379555454545454,1.4656658,1.4728775181818181,1.4445645363636364,1.370336190909091,1.2387104454545455,1.075540518181818,0.9025405972727273,0.7398632627272727,0.5983459945454546,0.88342320882,0.1840115327090909,496.8152027272727,650.1989390909091,866.8197663636364,1172.9898718181819,0.44980803827272725,737.0676754545455,4.141632427272727,222048.2160909091,3.835270034545454,62.014383545454535,-0.24971421310454547,0.6620098354545454,0.4758401376454545,32.484114272727275,-19.658030363636364,5.322945990909091,-19.20709409090909,-5.48519785,-16.368165545454545,-14.486148211818183,3.1681187454545454,-14.629924454545455,-11.03617790909091,-6.438629890909092,6.522603154545454,-1.1301125818181819,-3.727117518181818,peak,chacruna_kelan_thomas2,-1.3567595,-2.9336016,4Mlr1J0dbMv5mAUZgmN9ks
18,/Users/jsgomezc/Data/psilocybin/audio/chacruna_kelan_thomas2/18-531JzFp9baVgXFbSOzrQ4U- Hammock - For My Sister.mp3,30.017730666666665,0.6873329258333333,0.007695809608333333,0.006943792608333333,0.05114254708333333,-59.18121158333333,0.7048896941666666,1.0094133866666668,0.07260108670833333,0.04823382316666667,0.132075965,0.2774225925,0.42980110750000006,0.56708717,0.6871755983333333,0.7867227216666667,0.869536435,0.9407189833333334,1.0131882691666667,1.0717721583333333,1.1338073916666667,1.1908114166666668,1.246352825,1.302376475,1.3553366416666668,1.405464675,1.4453655666666665,1.4774709333333333,1.4883349499999998,1.4589490916666668,1.3825008666666667,1.2494644499999998,1.0815602,0.9064392225,0.7428238883333332,0.602187785,0.26066565008333337,0.040368494575,138.41862416666666,219.73047166666666,350.8338108333333,554.3203191666666,0.39506224500000003,295.4238291666667,3.7440058083333336,97779.34341666667,4.89839405,56.10990933333333,-0.1684789045,0.2989466433333333,0.2117183835833333,41.982357916666665,-3.3382758749999994,15.878080058333333,0.40804972433333336,0.6463224925000001,2.213601259166667,1.6151218316666667,0.5263802416666666,-3.8079207183333335,-2.4934625118333336,2.0790069816666663,-0.4370967300000001,0.29878077333333336,0.20154256599999998,peak,chacruna_kelan_thomas2,2.5136173,-4.4125214,531JzFp9baVgXFbSOzrQ4U
19,/Users/jsgomezc/Data/psilocybin/audio/chacruna_kelan_thomas2/19-6tuU2IcYZaAkYBRXBbmosn- Tim Hecker - Sketch 1.mp3,239.89170071428572,0.7477571492857142,0.06785203521428572,0.059930474500000004,0.1778769207142857,-9.197137995714286,1.3879112378571428,1.0158471571428571,0.11952386035714287,0.11236512257142858,0.134074215,0.28163746500000003,0.4299922721428571,0.5685933221428572,0.6913054585714286,0.7876197671428571,0.8716800585714285,0.9473459171428571,1.0072684642857144,1.0719924357142856,1.1363804785714284,1.1958655285714284,1.2539889785714284,1.3186148857142856,1.3656508285714286,1.4201957071428573,1.4613003,1.4983792642857143,1.5046525499999999,1.4702303071428573,1.3871296285714287,1.2527909071428571,1.08716785,0.912720265,0.748234252857143,0.6072156314285715,0.8036774307142858,0.6780584177142857,487.86598214285715,732.5715200000001,1043.1173778571429,1365.425042857143,0.4725318485714286,802.1291635714286,4.5298714,188090.8057142857,0.9921592949999999,5.564424342857143,-0.3224121086428572,0.742851205,0.7069641366428572,48.613992,-31.78236357142857,-17.16779635,3.609725214285714,-11.373037107142858,-12.064722464285714,-11.424834635714285,-11.37655447857143,-7.549054578571429,-11.916408892857143,-4.5019624785714285,4.224486663571429,-3.2139309999999996,-6.149102172857143,peak,chacruna_kelan_thomas2,-0.8397872,-1.6935148,6tuU2IcYZaAkYBRXBbmosn
20,"/Users/jsgomezc/Data/psilocybin/audio/chacruna_kelan_thomas2/20-7gOi88gP4o1uv1kaL02yBB- Ólafur Arnalds, Atli Örvarsson, SinfoniaNord - Öldurót - Island Songs IV.mp3",99.16005949999999,0.71172322,0.0191692482375,0.018537301475,0.089671479875,-30.636391625,0.9240438074999999,1.02328862875,0.12354423125000001,0.054227567000000004,0.14034225875,0.30282118625,0.4668759175,0.6093685025,0.7172517075,0.8083436025,0.889771345,0.9593680425,1.0280866375,1.0841126,1.1432787,1.20056535,1.2526550374999998,1.314027675,1.3713471,1.4133210375,1.457400675,1.48387835,1.4910164625,1.4681700375,1.3911286125,1.2569836875,1.090408475,0.91235248125,0.74738341125,0.60523998125,1.279148315,0.102208016862,192.47206625,297.51704875,432.21651249999996,618.2141537499999,0.514025905,354.57514375,3.4497442124999997,116342.77524999999,6.3982271625,238.157780625,-0.5226158161250001,0.35422538625,0.656953349375,38.059196375,6.13982229125,11.672646825000001,-3.5008037712499998,-5.548554725,-2.1502135875,0.5944150825,3.4734806675,2.9607640625,4.020870175,5.60043718,1.7718278250000001,-0.5332207187500001,-2.870498435,peak,chacruna_kelan_thomas2,2.9541664,-1.1956472,7gOi88gP4o1uv1kaL02yBB
21,/Users/jsgomezc/Data/psilocybin/audio/chacruna_kelan_thomas2/21-0itMKInovica9ugQZRTx5p- Slow Dancing Society - A Song That Will Help You Remember to Forget.mp3,65.86947041666666,0.6961291858333333,0.018676757458333335,0.016711652,0.10515313441666667,-12.624993000000002,0.4725574014166667,1.0422624916666667,0.079934327,0.03980295908333333,0.13580842833333334,0.28052410666666666,0.4354411816666666,0.5746707166666667,0.6965434308333333,0.8125301524999999,0.8930583225,0.95889829,1.0308225833333333,1.1162113166666667,1.1977792083333332,1.28622655,1.3035175916666668,1.33721035,1.4095999333333333,1.461979375,1.50726325,1.5319390416666667,1.5307018583333332,1.4963224833333333,1.421674175,1.2777903916666666,1.1080520333333335,0.9238792091666667,0.7573205308333333,0.6130769266666667,0.26799898936666666,0.018476721267166665,144.29429983333333,206.8497975,307.8201291666667,434.4157591666667,0.30929814775000003,249.72930250000002,3.2135139416666667,56369.53941666667,6.562681608333333,239.21012425,-0.21764749806333336,0.2599167025,0.14782414179166667,45.927870750000004,13.958346149999999,13.224894208333334,-0.005324283333333198,-2.78248256,-4.173902904166667,-10.762486008333333,-3.940922405,4.3909288525,5.127496016666666,1.4131362841666668,-0.9450462508333333,1.8475992883333332,4.677293941666666,peak,chacruna_kelan_thomas2,2.723295,-0.20850983,0itMKInovica9ugQZRTx5p
